firm_id,firm_name,ticker,sector,region,year,total_assets,current_assets,current_liabilities,retained_earnings,ebit,total_debt,market_cap,revenue,X1,X2,X3,X4,X5,zscore,zscore_zone,in_distress,in_grey,in_safe,log_assets,leverage,liquidity,roa,revenue_growth,zscore_lag1
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2012,6879.49,1978.41,1310.29,2695.76,-9.13,3292.72,10950.02,7955.4,0.09711766424546008,0.39185462875881794,-0.0013271332613318722,3.325524186690639,1.1563938605914101,3.8124665102002955,Safe,0,0,1,8.836299800272803,0.4786285029849596,1.5099023880209725,-0.0013271332613318722,0.16248213622933427,3.679296671695175
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2013,8826.64,4197.58,3460.26,3129.33,1083.93,4272.73,14712.0,9987.32,0.08353348499542292,0.35453241550578707,0.12280210816346879,3.443231844745631,1.1314973761250033,4.199269003614439,Safe,0,0,1,9.085529700230234,0.4840720817887667,1.2130822539346753,0.12280210816346879,0.25541393267466117,3.8124665102002955
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2014,10013.71,3000.02,1922.6,3738.97,1524.09,4161.1,15501.77,11189.21,0.10759448795701096,0.37338508904292217,0.15220033334298677,3.7254019369878155,1.1173890595992895,4.506743832032339,Safe,0,0,1,9.211710433013796,0.4155402942565743,1.5603973785498804,0.15220033334298677,0.12034159314010151,4.199269003614439
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2015,7850.86,3553.36,2036.6,3916.44,443.68,3976.19,9355.79,8270.26,0.170227579490509,0.49885490252023346,0.05651355392912369,2.3529534554435276,1.0534208991116898,3.5543576592608526,Safe,0,0,1,8.968378358915965,0.5064655337122302,1.744751055681037,0.05651355392912369,-0.26087185779871847,4.506743832032339
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2016,8514.73,4158.47,3296.73,4387.51,1177.67,3396.19,7714.33,9456.14,0.10120579278497384,0.5152846890036443,0.13830972913997275,2.2714659662739716,1.1105625193047812,3.7727097211781446,Safe,0,0,1,9.04955288384479,0.39886056281291365,1.2613923493886368,0.13830972913997275,0.1433908970213753,3.5543576592608526
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2017,8829.31,4009.05,3761.79,4212.64,-437.17,3575.16,19708.75,10390.67,0.028004453349129235,0.47711995614606356,-0.04951349539205216,5.512690341131586,1.17683828068105,5.022631233189673,Safe,0,0,1,9.085832147849349,0.4049195237226918,1.0657293469332418,-0.04951349539205216,0.09882785153350104,3.7727097211781446
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2018,9144.0,4562.56,3263.99,4257.54,112.26,4518.81,7121.66,10027.42,0.14201334208223979,0.46561023622047243,0.012276902887139108,1.5760034168287667,1.0966119860017498,2.904998156833918,Grey,0,1,0,9.120853205474647,0.49418307086614177,1.3978474198756738,0.012276902887139108,-0.03495924709378706,5.022631233189673
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2019,9249.55,4607.83,3387.5,4601.26,859.3,4521.65,9912.02,9153.96,0.1319339859776962,0.49745771415906725,0.09290181684514381,2.1921245563013505,0.9896654431837224,3.466277755549437,Safe,0,0,1,9.132330180674439,0.48885080895827365,1.3602450184501844,0.09290181684514381,-0.08710715218869869,2.904998156833918
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2020,8102.27,3134.55,2268.88,4861.36,758.84,4121.11,8035.44,8433.63,0.10684289711401866,0.5999997531555971,0.09365770333499131,1.9498241978496085,1.0408971806666525,3.488073251336547,Safe,0,0,1,8.99989954831228,0.5086364685452348,1.3815406720496457,0.09365770333499131,-0.0786905339328553,3.466277755549437
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2021,4814.93,1646.47,1214.09,2888.96,-350.87,2243.57,6545.96,5396.08,0.08979985171123984,0.6000004153746783,-0.07287125669532059,2.917653561065623,1.1206974971598755,3.578574890282729,Safe,0,0,1,8.479476786224161,0.46596108354638593,1.3561350476488565,-0.07287125669532059,-0.3601711244149909,3.488073251336547
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2022,2272.83,765.15,591.78,1363.7,-286.91,1062.15,3206.06,2732.29,0.07627935217328177,0.6000008799602259,-0.0853091715479297,3.0184625523701922,1.2021532626725273,3.6632469825387286,Safe,0,0,1,7.728781030030478,0.46732487691556346,1.2929636013383352,-0.12623469419182254,-0.4936527998102326,3.578574890282729
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2023,1016.37,456.99,327.04,609.82,-75.37,520.06,746.94,1140.74,0.12785698121747,0.5999980322126784,-0.07415606521247184,1.4362573549205864,1.1223668545903558,2.7328318749002642,Grey,0,1,0,6.923992735071798,0.511683737221681,1.3973520058708415,-0.07415606521247184,-0.5,3.6632469825387286
MAR007,Zalagh Holding,ZAL,Agro-alimentaire & Boissons,Fes-Meknes,2024,858.99,361.19,266.11,515.4,9.77,475.74,1041.97,918.49,0.11068813373846026,0.6000052919852883,0.011373822745317175,2.190208937655022,1.069267395429516,3.393759542347631,Safe,0,0,1,6.755757280472954,0.5538364823804701,1.357295855097516,0.011373822745317175,-0.19482967196731948,2.7328318749002642
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2003,7945.9,4005.77,3128.62,1699.7,836.66,3302.5,8721.02,8355.25,0.11039026416139143,0.21390906001837426,0.10529455442429429,2.6407327781983345,1.0515171346228873,3.4153698321614527,Safe,0,0,1,8.980411351346952,0.415623151562441,1.280363227237568,0.10529455442429429,,
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2004,8656.55,3439.45,2372.52,2137.0,1093.23,4045.42,3411.5,8000.02,0.12325117974250711,0.2468650905961382,0.12628934159682553,0.843299336039274,0.9241580075203171,2.3404049789390076,Grey,0,1,0,9.066071538808918,0.4673247425359988,1.4497032690978369,0.12628934159682553,-0.042515783489422754,3.4153698321614527
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2005,6382.16,2466.71,1838.79,2059.78,-193.05,3077.56,6587.07,7246.94,0.09838675307419432,0.322740263484463,-0.030248379858856565,2.140354696577808,1.1354995800794714,2.889793217059211,Grey,0,1,0,8.761261877034741,0.4822129185103476,1.3414854333556308,-0.030248379858856565,-0.09413476466308845,2.3404049789390076
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2006,6810.52,2719.59,2056.3,2470.76,1027.45,3233.53,10026.68,7621.89,0.09739197594309978,0.3627858078384617,0.15086219554453992,3.1008464433606613,1.1191348090894675,4.102258422508412,Safe,0,0,1,8.826223754525035,0.47478459794553135,1.322564800855906,0.15086219554453992,0.05173907883879281,2.889793217059211
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2007,6975.04,3085.5,2320.56,2522.15,128.48,3162.31,10411.68,7861.36,0.10966818828279122,0.3615964926366014,0.018419966050373902,3.292428636028726,1.1270702390237188,3.8011502242377793,Safe,0,0,1,8.850093341440148,0.4533751777767583,1.3296359499431172,0.018419966050373902,0.031418716355129606,4.102258422508412
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2008,7389.69,3841.6,2855.37,2999.94,1194.49,2901.8,8318.64,7385.37,0.1334602669394792,0.405962902368029,0.16164277527203444,2.866717210007581,0.9994154017286246,3.9813672697735023,Safe,0,0,1,8.90784106448322,0.39268223700858906,1.345394817484249,0.16164277527203444,-0.06054804766605271,3.8011502242377793
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2009,8502.7,3205.46,2314.98,3416.45,1041.26,4436.36,10764.49,9164.13,0.10472908605501781,0.4018076610958871,0.12246227668858126,2.42642391510157,1.077790584167382,3.6259760751009056,Safe,0,0,1,9.048139039098086,0.5217589706799016,1.3846599106687747,0.12246227668858126,0.24084913822868725,3.9813672697735023
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2010,10651.64,5073.17,4041.19,3940.09,1309.1,5166.67,19114.12,10566.11,0.0968846111960224,0.36990454052145966,0.12290126215305812,3.699504709996961,0.9919702505905195,4.251375131859057,Safe,0,0,1,9.273469149892563,0.4850586388574905,1.2553653750504183,0.12290126215305812,0.15298560801734595,3.6259760751009056
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2011,11657.8,4519.57,3872.06,4170.18,575.22,4287.89,25944.66,11768.27,0.05554306987596286,0.35771586405668315,0.04934207140283759,6.0506822703007765,1.0094760589476575,5.370168150287999,Safe,0,0,1,9.363730762857033,0.3678129664259123,1.1672262309984864,0.04934207140283759,0.11377507900258466,4.251375131859057
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2012,9521.21,3533.78,2952.75,4497.5,818.3,4765.28,18466.2,9364.76,0.06102480672099452,0.47236643241772847,0.08594495867647074,3.8751552899304977,0.9835682649579204,4.326822575998586,Safe,0,0,1,9.16127722054912,0.5004910090209123,1.1967758868851073,0.08594495867647074,-0.20423647655942634,5.370168150287999
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2013,10213.37,3837.34,3406.46,4863.09,913.98,4585.84,8959.05,12246.84,0.042187838098492476,0.4761494002469312,0.0894885821232365,1.9536333583378398,1.199098828300551,3.3838257303738297,Safe,0,0,1,9.231452925258303,0.4490036099739851,1.1264890825079408,0.0894885821232365,0.3077580204938515,4.326822575998586
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2014,11225.6,5717.49,4115.63,5504.02,1602.32,5368.03,17914.71,14758.28,0.14269704960091217,0.49030964937286203,0.1427380273660205,3.3372969227072127,1.3146985461801597,4.645782158755456,Safe,0,0,1,9.325952163297755,0.4781953748574686,1.38921380201816,0.1427380273660205,0.2050684094835893,3.3838257303738297
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2015,9850.22,3365.09,2598.63,5599.43,238.52,4704.99,9678.33,11175.1,0.07781146004860806,0.5684573542519863,0.024214687590734016,2.0570351902979604,1.1345025796378152,3.3378462108771245,Safe,0,0,1,9.195249068942092,0.47765329099248544,1.2949477224537544,0.024214687590734016,-0.24279116536615375,4.645782158755456
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2016,9469.69,4279.13,2976.27,5681.82,1018.04,4920.45,7135.2,9497.01,0.1375821172604383,0.6000006336004663,0.10750510312375589,1.4501112703106422,1.0028849941233557,3.2328180243713147,Safe,0,0,1,9.155851450691841,0.5195999024255281,1.4377492633396836,0.10750510312375589,-0.1501633095005861,3.3378462108771245
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2017,8073.87,3278.31,2839.3,4844.32,210.36,3568.96,12813.75,7753.83,0.05437417248481828,0.599999752287317,0.02605441999933118,3.590331637227652,0.9603610164642234,4.105788244982633,Safe,0,0,1,8.996388200218115,0.44203832858344266,1.1546190962561194,0.02605441999933118,-0.18355040165273073,3.2328180243713147
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2018,6733.9,3188.09,2457.94,4040.34,-346.56,3178.56,10204.91,7596.79,0.10842899359954858,0.6000000000000001,-0.051464975719865164,3.2105450266787474,1.1281411960379573,3.854748584489109,Safe,0,0,1,8.814909749595907,0.472023641574719,1.297057698723321,-0.051464975719865164,-0.02025321679737624,4.105788244982633
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2019,5913.2,2910.53,1965.35,3547.92,377.08,2702.1,8878.63,6537.66,0.15984238652506264,0.6,0.06376919434485558,3.285825839162133,1.1056044104714875,4.319349119136866,Safe,0,0,1,8.684942419026935,0.45696069809916795,1.480921973185438,0.06376919434485558,-0.13941809632752777,3.854748584489109
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2020,5072.11,2370.33,2128.87,3043.27,184.37,2726.15,4262.45,5283.44,0.0476054344247266,0.6000007886264297,0.03634976370780602,1.563541991453148,1.0416651058435247,2.996872146337847,Safe,0,0,1,8.531512183579048,0.5374784852852167,1.1134216744094285,0.03634976370780602,-0.19184540034201847,4.319349119136866
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2021,4862.88,1888.86,1413.9,2917.73,275.82,1986.93,6071.83,5109.33,0.09767051623729144,0.6000004112789129,0.056719474879084,3.0558852098463456,1.0506798440430363,4.028590432327048,Safe,0,0,1,8.489386133973477,0.40859120521172637,1.3359219180988753,0.056719474879084,-0.03295390881698279,2.996872146337847
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2022,2357.95,673.6,529.48,1414.77,-162.0,1109.86,2831.74,2658.04,0.06112088890773766,0.6000000000000001,-0.0687037468987892,2.5514389202241725,1.1272673296719609,3.3447533837297447,Safe,0,0,1,7.765547876461982,0.4706885218091987,1.2721915841958147,-0.0687037468987892,-0.4797674059025352,4.028590432327048
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2023,1993.77,795.96,524.03,1196.26,-290.36,923.89,1414.04,2477.97,0.13638985439644497,0.5999989968752665,-0.0853091715479297,1.5305285261232398,1.2428564979912426,2.8833197684581258,Grey,0,1,0,7.597782597830803,0.46338845503744164,1.5189206724805833,-0.14563364881606203,-0.06774540638967064,3.3447533837297447
MAR008,Agma Lahlou-Tazi,ALT,Agro-alimentaire & Boissons,Casablanca-Settat,2024,1576.19,545.04,393.44,945.71,177.7,665.66,3157.5,1961.16,0.09618129793996914,0.5999974622348828,0.11274021532937017,4.743412552954962,1.2442408592872687,5.4177451063039666,Safe,0,0,1,7.362765821526882,0.4223221819704477,1.3853192354615698,0.11274021532937017,-0.20856184699572622,2.8833197684581258
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2000,3327.2,1570.72,1446.15,786.89,299.08,1231.47,4226.51,2039.62,0.037439889396489526,0.23650216398172638,0.08988939648954075,3.4320852314713313,0.6130139456600144,3.344930989808502,Safe,0,0,1,8.109886388428702,0.37012202452512627,1.0861390588804758,0.08988939648954075,,
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2001,3669.0,1320.55,1465.75,948.28,403.48,1547.13,4725.47,2088.01,-0.03957481602616518,0.2584573453257018,0.10997001907876806,3.05434578865383,0.5690951212864541,3.078954161663271,Safe,0,0,1,8.207674424355282,0.42167620605069506,0.9009380863039399,0.10997001907876806,0.02372500759945506,3.344930989808502
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2002,4319.52,2202.22,1813.33,1168.39,550.27,2014.37,3963.83,3244.91,0.09003083675963992,0.2704907026706671,0.1273914694225284,1.9677765256631106,0.751220042967737,2.8390017953104487,Grey,0,1,0,8.370899563953747,0.46634116753713367,1.2144617912900575,0.1273914694225284,0.5540682276425877,3.078954161663271
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2003,4899.31,2260.93,1910.67,1388.08,549.21,1515.43,5306.08,2950.0,0.0714916998516117,0.28332152894999496,0.11209945890339659,3.5013692483321566,0.602125605442399,3.5553155491748285,Safe,0,0,1,8.496849657856638,0.3093149851713813,1.183317893723144,0.11209945890339659,-0.0908838765944201,2.8390017953104487
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2004,6143.54,2961.73,2445.79,1616.86,571.96,1902.3,10306.38,3605.3,0.08398089700726293,0.263180511561738,0.0930994182507154,5.417852073805393,0.586844067101378,4.614013184207123,Safe,0,0,1,8.72315640223296,0.3096423234812502,1.2109502451150753,0.0930994182507154,0.22213559322033904,3.5553155491748285
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2005,7834.9,3664.28,3003.43,1948.81,829.87,2856.17,9179.61,5252.93,0.08434696039515506,0.24873450841746544,0.10591966713040371,3.213957852648827,0.670452717967045,3.397806995345311,Safe,0,0,1,8.966343391466808,0.3645445379009305,1.220031763683522,0.10591966713040371,0.45700219121848384,4.614013184207123
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2006,7287.37,2574.82,2122.55,2216.0,667.99,2682.16,11117.18,4399.63,0.0620621705773139,0.30408775731162274,0.09166407085134967,4.144860858412623,0.6037335828975336,3.8933389966836103,Safe,0,0,1,8.893897991734626,0.3680559653208222,1.2130786082777791,0.09166407085134967,-0.16244267485003605,3.397806995345311
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2007,6061.12,3140.37,2618.96,2442.52,566.28,3058.74,7143.38,3261.18,0.08602535504989174,0.402981627158017,0.09342827728208647,2.3353995436029216,0.5380490734385724,2.9150068187123046,Grey,0,1,0,8.709649880468376,0.5046493057388733,1.199090478663286,0.09342827728208647,-0.25876039576055265,3.8933389966836103
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2008,5598.79,1977.06,1538.25,2685.97,608.63,2454.03,6792.03,3774.29,0.07837586335618946,0.47974115835743075,0.10870741713834596,2.767704551289104,0.6741260165142825,3.459171881572117,Safe,0,0,1,8.630305781947875,0.4383143500649248,1.285265724037055,0.10870741713834596,0.15733875468388758,2.9150068187123046
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2009,5573.62,2418.02,2007.95,2960.26,685.73,1867.59,7172.81,3403.82,0.07357336883389969,0.5311198108231275,0.12303135125824868,3.840677022258633,0.6107018418909076,4.1529672921513665,Safe,0,0,1,8.625800032054526,0.3350766647170062,1.2042232127294006,0.12303135125824868,-0.09815620951225257,3.459171881572117
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2010,5955.3,2385.79,2164.1,3398.45,1095.47,2173.64,8943.04,3932.13,0.03722566453411248,0.5706597484593555,0.18394875153224857,4.114315157983843,0.6602740416099945,4.579488461740754,Safe,0,0,1,8.692036858354234,0.36499252766443335,1.1024398133173143,0.18394875153224857,0.15521091009512844,4.1529672921513665
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2011,5484.14,2806.77,2322.53,3290.49,541.19,2032.71,7955.03,3477.65,0.08829825642671409,0.6000010940639735,0.09868274697582484,3.9135095512886737,0.6341285962794531,4.253846831474499,Safe,0,0,1,8.609615569167437,0.3706524632850365,1.2084967686100931,0.09868274697582484,-0.11558112269940213,4.579488461740754
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2012,4033.38,1338.47,1077.25,2420.03,95.39,1591.83,3865.86,2486.1,0.06476453991441422,0.6000004958620314,0.023650139585161822,2.42856335161418,0.6163812980676256,3.069282911771309,Safe,0,0,1,8.302360013097722,0.39466402868065986,1.2424878161986541,0.023650139585161822,-0.2851206993228186,4.253846831474499
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2013,5160.73,2663.37,2178.98,2668.99,622.41,2345.74,5268.14,3681.54,0.09386075225791699,0.5171729580892626,0.1206050306836436,2.245832871503236,0.7133758208625525,3.295547189054986,Safe,0,0,1,8.548833321337483,0.4545364706155912,1.2223012602226728,0.1206050306836436,0.4808495233498251,3.069282911771309
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2014,4902.13,1445.88,1161.01,2853.54,461.35,1689.58,5480.72,3081.63,0.05811147399191782,0.5821020658366873,0.0941121512485389,3.243835746161768,0.6286308196641052,3.770179027443008,Safe,0,0,1,8.497425083524256,0.3446624222531838,1.2453639503535716,0.0941121512485389,-0.16295083035903446,3.295547189054986
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2015,4976.05,2022.72,1506.75,2985.63,562.21,2187.14,3451.43,3235.22,0.10369067834929312,0.6,0.1129831894775977,1.5780562744040163,0.6501582580560886,2.9342653619937225,Grey,0,1,0,8.512391682600043,0.4395333648174757,1.342439024390244,0.1129831894775977,0.049840506485204106,3.770179027443008
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2016,4597.09,1744.1,1551.78,2758.26,513.77,1974.31,3814.79,2938.16,0.04183516093876777,0.6000013051734903,0.11175983067549253,1.9322142925882968,0.6391347569875725,3.0574747941390834,Safe,0,0,1,8.433178773600224,0.4294695122349138,1.1239350938921755,0.11175983067549253,-0.09182064898214026,2.9342653619937225
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2017,4968.56,2029.53,1815.22,2942.48,460.55,1244.37,8177.97,3425.7,0.043133221698037245,0.5922198785966155,0.09269285265751043,6.571976180717955,0.689475421450078,5.819415239723542,Safe,0,0,1,8.510885338677802,0.25044882219395553,1.1180628243408512,0.09269285265751043,0.16593378168649764,3.0574747941390834
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2018,4303.89,1540.46,1508.71,2582.34,207.32,2078.9,4449.89,2790.61,0.00737704727583651,0.6000013940876742,0.04817037610161969,2.140502188657463,0.6483925007377047,2.9405104635212753,Grey,0,1,0,8.367274543894201,0.4830281443066621,1.0210444684531819,0.04817037610161969,-0.18538984733047248,5.819415239723542
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2019,4282.32,2115.9,1489.36,2569.39,331.42,1281.79,5747.03,3164.67,0.14630854303274865,0.5999995329634404,0.07739262829494294,4.4835971571006175,0.739008294569299,4.700131859991096,Safe,0,0,1,8.362250197791283,0.2993213958788694,1.4206773379169577,0.07739262829494294,0.13404237783137019,2.9405104635212753
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2020,4727.36,2046.61,1724.55,2695.87,316.19,1700.26,6843.29,2797.26,0.06812681919718405,0.5702696642523523,0.06688511135179043,4.024849140719654,0.5917171529141001,4.107477217796715,Safe,0,0,1,8.461122186133244,0.3596637446693292,1.1867501667101563,0.06688511135179043,-0.11609741300040755,4.700131859991096
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2021,5269.56,1665.39,1382.3,2965.88,675.03,2413.86,4864.09,3507.23,0.05372175285982134,0.5628325704612909,0.1280998793068112,2.0150671538531646,0.6655641078192486,3.149765703921217,Safe,0,0,1,8.569702146588702,0.45807619611504563,1.2047963539029156,0.1280998793068112,0.2538090846042198,4.107477217796715
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2022,4627.78,1375.84,1113.55,2776.67,372.16,1779.39,4707.22,3422.48,0.05667728370838717,0.6000004321726616,0.08041868887457918,2.6454121918185445,0.7395511454736396,3.500193479342668,Safe,0,0,1,8.439832550450731,0.3845018561815817,1.2355439809617887,0.08041868887457918,-0.024164369031971056,3.149765703921217
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2023,3274.63,1053.73,1010.32,1964.78,345.73,1136.81,4635.5,1963.06,0.013256459508402466,0.6000006107560243,0.10557834014835264,4.077638303674317,0.5994753605750879,4.250375471737759,Safe,0,0,1,8.093960164587722,0.34715677801766914,1.0429665848444056,0.10557834014835264,-0.4264217760220659,3.500193479342668
MAR009,LafargeHolcim Maroc,LHM,Materiaux de construction,Casablanca-Settat,2024,3335.39,1239.65,960.17,2001.24,252.04,1414.14,5025.2,2045.24,0.08379230015080699,0.6000017988900849,0.07556537616290748,3.5535378392521246,0.613193659512081,3.935235383028038,Safe,0,0,1,8.112344893041833,0.4239804040906761,1.2910734557422126,0.07556537616290748,0.041863213554348855,4.250375471737759
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2000,7321.32,3771.89,3418.2,1496.7,936.14,3574.64,9231.53,4970.62,0.04830959444471763,0.20443034862565768,0.12786492053345572,2.5825062104155947,0.6789240191659428,2.9945559845852854,Safe,0,0,1,8.898545918567095,0.48825075259652634,1.1034725879117664,0.12786492053345572,,
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2001,9325.8,3368.33,3142.28,2078.72,1455.04,3820.52,12219.56,6934.31,0.02423920736022644,0.22289991207188659,0.1560230757682987,3.1984023117271994,0.7435619464281885,3.5186264092328066,Safe,0,0,1,9.140540031716908,0.40967209247464026,1.0719382104713773,0.1560230757682987,0.39505936885137083,2.9945559845852854
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2002,8707.75,4291.72,3678.16,2579.05,1250.84,2828.62,11297.29,4769.67,0.07046137061812757,0.2961786913955959,0.1436467514570354,3.993922831628144,0.5477499928224857,3.917341784303176,Safe,0,0,1,9.071968712709431,0.3248393672303408,1.1668116667029167,0.1436467514570354,-0.31216371924531783,3.5186264092328066
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2003,7585.52,2962.37,2234.68,2984.46,1013.52,2983.35,7424.12,5290.72,0.09593145888482267,0.393441715268037,0.13361246163743554,2.4885179412405516,0.6974762442126577,3.2974442843975647,Safe,0,0,1,8.933996445793992,0.3932953838365728,1.3256349902446882,0.13361246163743554,0.10924235848601693,3.917341784303176
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2004,8637.91,4459.93,3634.37,3475.53,1227.68,3789.22,6747.35,5944.73,0.09557404511044922,0.4023577462603801,0.1421269728441255,1.780669900401666,0.688213931379234,2.903624580902919,Grey,0,1,0,9.063915934387877,0.4386732438749651,1.2271535369266202,0.1421269728441255,0.12361455529682153,3.2974442843975647
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2005,8097.07,3900.91,3238.42,3857.74,955.52,3310.86,5619.17,5226.93,0.08181848495813915,0.4764365381551598,0.11800811898625059,1.6971934784315856,0.6455335077997351,2.8184697228803044,Grey,0,1,0,8.999257546825971,0.40889605746276125,1.2045719826335064,0.11800811898625059,-0.12074560156642933,2.903624580902919
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2006,9094.93,4050.27,3152.38,4367.22,1273.7,4639.18,5256.08,6716.74,0.09872423427118183,0.4801818155829677,0.14004505807081527,1.1329760862911118,0.7385147549238971,2.6711727212738277,Grey,0,1,0,9.115472394386046,0.5100841897628678,1.2848292401296797,0.14004505807081527,0.2850258182145158,2.8184697228803044
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2007,9387.88,3184.4,2739.43,4715.76,871.37,3791.81,10913.4,6541.59,0.04739834765676599,0.5023242734248841,0.09281861293497574,2.878150540243314,0.6968122728454135,3.4901360196597784,Safe,0,0,1,9.147174774613974,0.40390482196193395,1.1624316007344595,0.09281861293497574,-0.026076638369208816,2.6711727212738277
MAR010,Ciments du Maroc,CMA,Materiaux de construction,Souss-Massa,2008,8902.88,3808.98,2626.0,5051.39,839.06,3645.09,10817.02,5393.12,0.13287610301385622,0.5673883058066604,0.09424590694247255,2.9675591000496557,0.6057725140628651,3.65111441874877,Safe,0,0,1,9.094130098880116,0.4094281850367522,1.4504874333587205,0.09424590694247255,-0.1755643505630894,3.4901360196597784
